tconst;tmdb_id;acteur_principal_;actor_image_url
tt0068655;12089;Pierre Richard;https://image.tmdb.org/t/p/w500/2hTxDJOdBrvqJy8yFHnLzqG4yBe.jpg
tt0068659;90715;Albert Henderson;https://image.tmdb.org/t/p/w500/6MJrBpBpHYtemSHqGGeYmtkSHYT.jpg
tt0068661;27349;Cliff Robertson;https://image.tmdb.org/t/p/w500/8pH2RWCPtXKzT9P33MbzgnzPlF0.jpg
tt0068662;280004;Horst Buchholz;https://image.tmdb.org/t/p/w500/9V38Di9T0qsjKBl2dR7sZMN1N0i.jpg
tt0068663;72114;George Peppard;https://image.tmdb.org/t/p/w500/td2SN1HGqgGsWLi4YhReMYvH2ik.jpg
tt0068669;34991;Albert Finney;https://image.tmdb.org/t/p/w500/a2qJxu55s97ySRdjsy2ywIXJvhf.jpg
tt0068674;85762;Elizabeth Taylor;https://image.tmdb.org/t/p/w500/557RUljqbTDAozK2HpeEHOPGkC8.jpg
tt0068675;31283;Raquel Welch;https://image.tmdb.org/t/p/w500/UfsFJdj8vi9kHcY3HAzBS0zVKp.jpg
tt0068687;40687;Charles Grodin;https://image.tmdb.org/t/p/w500/k3LIbJE9nxn4nI79tef4zdjtEzq.jpg
tt0068688;4579;Joe Dallesandro;https://image.tmdb.org/t/p/w500/dtLU66GGm6Lis5ZMrseT0qei2Ii.jpg
tt0068698;85126;Bill Cosby;https://image.tmdb.org/t/p/w500/oN2wqTSYNrMliATEijuBYV4vi9z.jpg
tt0068699;11901;Clint Eastwood;https://image.tmdb.org/t/p/w500/8TwdCfeOZH7ucRlfLZ6wObxa7cO.jpg
tt0068704;37488;Bernie Casey;https://image.tmdb.org/t/p/w500/xxmL2k2lxWswkFOJJEdi2Tf51YK.jpg
tt0068711;121520;James Coburn;https://image.tmdb.org/t/p/w500/9GApjInyrVvjnTAr652C1aViPqZ.jpg
tt0068718;46059;Robert Redford;https://image.tmdb.org/t/p/w500/tCcg8rXzYIM4ota9grCCHc881bo.jpg
tt0068724;57194;Jean-Paul Belmondo;https://image.tmdb.org/t/p/w500/hXAM7zTXGWVAv0VLGGrnxAJJbca.jpg
tt0068726;110701;Anne Heywood;https://image.tmdb.org/t/p/w500/kDZlzq5XWSw1PMjcQw6xGbhM3f8.jpg
tt0068730;134177;Annie Girardot;https://image.tmdb.org/t/p/w500/e9OM5HIjcpojNCMlQe1AWog50T6.jpg
tt0068742;96793;Stanley Baker;https://image.tmdb.org/t/p/w500/gpQD0tetGSWWTQvr3xphHs5H6Xs.jpg
tt0068743;106410;Henry Silva;https://image.tmdb.org/t/p/w500/lPXDv2K8tkFMnEQsDGmeIMSPxiq.jpg
tt0068762;11943;Robert Redford;https://image.tmdb.org/t/p/w500/tCcg8rXzYIM4ota9grCCHc881bo.jpg
tt0068768;14881;Clint Eastwood;https://image.tmdb.org/t/p/w500/8TwdCfeOZH7ucRlfLZ6wObxa7cO.jpg
tt0068773;215398;John Marley;https://image.tmdb.org/t/p/w500/xyzwd0CiBjXfowH3HcPhvuWcV5B.jpg
tt0068786;5927;Steve McQueen;https://image.tmdb.org/t/p/w500/mhHk4NRPXEJLL0SySheXZAArp5w.jpg
tt0068805;50627;Jack Nicholson;https://image.tmdb.org/t/p/w500/6h12pZsgj3WWjMtykUgfLkLEBWz.jpg
tt0068806;198646;David Niven;https://image.tmdb.org/t/p/w500/ioW2DU6T2HPvTdqUSaLLQmGPb38.jpg
tt0068827;253078;Sarah Miles;https://image.tmdb.org/t/p/w500/pvl8vu1IYfNKxJUjn3p64QFG8fX.jpg
tt0068835;42483;Alan Arkin;https://image.tmdb.org/t/p/w500/lTMMpkqL0G3WeFNfbtdP5COZEiX.jpg
tt0068838;87788;Fred Williamson;https://image.tmdb.org/t/p/w500/fwbqxb33pRZ5LcF3XZrZvxU1QSr.jpg
tt0068853;33638;Paul Newman;https://image.tmdb.org/t/p/w500/bP2fByqNR7BorsUNuD6nSm0u2vJ.jpg
tt0068860;363473;Kate Jackson;https://image.tmdb.org/t/p/w500/cAyWyDHnmSCL1H0JuwuoH6ECaPg.jpg
tt0068864;216484;Theodore Bikel;https://image.tmdb.org/t/p/w500/mYiM4fRl9xpGRBf6gSAPekvcaj8.jpg
tt0068866;53031;Nigel Davenport;https://image.tmdb.org/t/p/w500/v7ebqfzimSOjRc1vFGgTCSP1P6a.jpg
tt0068870;134223;Richard Crenna;https://image.tmdb.org/t/p/w500/dsViQ2ate32xTSQgxoEHKQl0Evj.jpg
tt0068884;198605;Harry Baer;https://image.tmdb.org/t/p/w500/vTuAZ6bZyi7BUs9G1cZLbQR0s7U.jpg
tt0068892;97904;Vince Edwards;https://image.tmdb.org/t/p/w500/goXXCXM1YFH0kiQ2Lw8TO0BudoI.jpg
tt0068897;43417;Lee Van Cleef;https://image.tmdb.org/t/p/w500/oEEsdGCBjpyJyVZlx1X8PKvHe7S.jpg
tt0068902;61462;Mario Adorf;https://image.tmdb.org/t/p/w500/4Zj61xnZtsBko8Esl74NDDxVNMV.jpg
tt0068904;88046;George Lazenby;https://image.tmdb.org/t/p/w500/c2Sb2SYKhvwoq0MYrwpNTVuw6xH.jpg
tt0068909;45793;Peter O'Toole;https://image.tmdb.org/t/p/w500/cQdULVxbxK1HbgqblImXfVXkGyO.jpg
tt0068912;250093;James Earl Jones;https://image.tmdb.org/t/p/w500/oqMPIsXrl9SZkRfIKN08eFROmH6.jpg
tt0068913;65974;Annie Girardot;https://image.tmdb.org/t/p/w500/e9OM5HIjcpojNCMlQe1AWog50T6.jpg
tt0068916;44618;Gösta Ekman;https://image.tmdb.org/t/p/w500/sAeA8oLDwTFthVDzKjnlvkZlz0k.jpg
tt0068920;98632;Charlton Heston;https://image.tmdb.org/t/p/w500/mJabHWZrjlFiF8U8Bbr8lSFtLX6.jpg
tt0068931;19403;Charles Bronson;https://image.tmdb.org/t/p/w500/8LoFmQmUzBaoGef8pY7M2urSCk.jpg
tt0068934;91485;Calvin Lockhart;https://image.tmdb.org/t/p/w500/m5DyAG5LtUVgLgtXNiFpK2Naftc.jpg
tt0068935;9462;Bruce Lee;https://image.tmdb.org/t/p/w500/vFtLJ37tjqPdq6oJr0OSpyo9Wcp.jpg
tt0068970;216736;Sophia Loren;https://image.tmdb.org/t/p/w500/lxhkn933v8EuBHvfTWSS5SQQnJ4.jpg
tt0068984;434220;Arthur Kennedy;https://image.tmdb.org/t/p/w500/o3BRFELyl7gVGRF0JhsGEP3Cny7.jpg
tt0068990;42486;Michael Douglas;https://image.tmdb.org/t/p/w500/kVYGPIZowzXLEQfAGUNOqKjAbBb.jpg
tt0068991;4747;Lucia Bosè;https://image.tmdb.org/t/p/w500/9YQcKtzFTvBWpJEQKE5iymSvywm.jpg
tt0068997;37608;George C. Scott;https://image.tmdb.org/t/p/w500/bYIY4S6yfbBsngerOicQbzPgmFr.jpg
tt0069000;249613;K.L. Coranelis Appuhamy;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0069013;85365;Alain Delon;https://image.tmdb.org/t/p/w500/dRPDxFehaVGbHojEUsCvqLSNfqH.jpg
tt0069027;63230;Marlène Jobert;https://image.tmdb.org/t/p/w500/1v9HRxvEE6jFvIcR8NlOB6yQv5P.jpg
tt0069031;24236;Kurt Russell;https://image.tmdb.org/t/p/w500/6g1d98oH4miG4k0ZiZWmF3Dt0bO.jpg
tt0069035;42488;Max von Sydow;https://image.tmdb.org/t/p/w500/u16BsGyT6v9yuO7wWAF62NayDth.jpg
tt0069044;92287;Trish Van Devere;https://image.tmdb.org/t/p/w500/cSy1V2R9Guz8BTgPhvCzlsU6IAc.jpg
tt0069049;299782;John Huston;https://image.tmdb.org/t/p/w500/saIbkr0jPzscRBKNG1suhgd3Yxb.jpg
tt0069080;107774;Walter Matthau;https://image.tmdb.org/t/p/w500/pm1YEQPlsNcHQHZJBgcXvu4U4vg.jpg
tt0069086;185949;Keith Buckley;https://image.tmdb.org/t/p/w500/1aN2qm2u8129AdWj4gilLEWgGBP.jpg
tt0069089;692;Divine;https://image.tmdb.org/t/p/w500/kIAg5nYey3uY6rzRYAOpxHNBs8P.jpg
tt0069090;25771;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0069097;11610;Woody Allen;https://image.tmdb.org/t/p/w500/wcPQgZLDibuej1RwNTy1R2U2ZJw.jpg
tt0069103;45512;Paul Newman;https://image.tmdb.org/t/p/w500/bP2fByqNR7BorsUNuD6nSm0u2vJ.jpg
tt0069110;47846;Liv Ullmann;https://image.tmdb.org/t/p/w500/7IJimLbXIOYpLAS4UaHcNYWRsJe.jpg
tt0069112;145364;Richard Benjamin;https://image.tmdb.org/t/p/w500/i58m0OdJLHBez2z6ZbXiqXOZZpV.jpg
tt0069113;551;Gene Hackman;https://image.tmdb.org/t/p/w500/wN8brfOI8AjngGchkQtFqfEPam5.jpg
tt0069115;269961;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0069121;27292;Lee Marvin;https://image.tmdb.org/t/p/w500/bXVCrjGbGhPg6mgDi9OIrp5jK9b.jpg
tt0069131;86049;Mia Farrow;https://image.tmdb.org/t/p/w500/vwxfB8Xv2EZoC0BbyOcy7MkUkpx.jpg
tt0069134;28131;Michael Caine;https://image.tmdb.org/t/p/w500/bVZRMlpjTAO2pJK6v90buFgVbSW.jpg
tt0069141;5484;Daniela Giordano;https://image.tmdb.org/t/p/w500/cbi1OfVRGxpG460wM4kJ6XHftnZ.jpg
tt0069146;78415;Dani;https://image.tmdb.org/t/p/w500/bCYJJsuiqBZ9PqG9TfaLF932x02.jpg
tt0069158;101307;George C. Scott;https://image.tmdb.org/t/p/w500/bYIY4S6yfbBsngerOicQbzPgmFr.jpg
tt0069173;442285;Anicée Alvina;https://image.tmdb.org/t/p/w500/9ExQ8PZa5j0LxWwlcJaWP6feUWb.jpg
tt0069178;134252;Josée Destoop;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0069179;127475;William Holden;https://image.tmdb.org/t/p/w500/qEuJZiPXKFm1LdtbnHKGj2hQm8a.jpg
tt0069191;11035;Britta Barnes;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0069197;42759;Charlton Heston;https://image.tmdb.org/t/p/w500/mJabHWZrjlFiF8U8Bbr8lSFtLX6.jpg
tt0069198;30892;Peter O'Toole;https://image.tmdb.org/t/p/w500/cQdULVxbxK1HbgqblImXfVXkGyO.jpg
tt0069199;290141;Stuart Whitman;https://image.tmdb.org/t/p/w500/cRov050vMurqfIsDG6TgVWxoYMq.jpg
tt0069209;528275;Ingrid Thulin;https://image.tmdb.org/t/p/w500/jrjkvvWb6Y4lPDPz5xPAzLFTlsh.jpg
tt0069212;359611;Barry Newman;https://image.tmdb.org/t/p/w500/lO5YVjEjM9zHsZ8kjz4QtGy7Der.jpg
tt0069219;150587;Jean-Louis Trintignant;https://image.tmdb.org/t/p/w500/wn6owr4wvkeaEvlsPtwXSldFGEW.jpg
tt0069220;178484;Maurice Ronet;https://image.tmdb.org/t/p/w500/kNoCaKscnlHGTUucSUwjla7QT1v.jpg
tt0069225;58257;Dorothy Tutin;https://image.tmdb.org/t/p/w500/qqN3LIpWSa5tu0VupUSfoh7RGGG.jpg
tt0069226;107282;Susan Blakely;https://image.tmdb.org/t/p/w500/xfl66Wa4LYdcRwoXd9ojn8V55eF.jpg
tt0069229;22376;Orson Welles;https://image.tmdb.org/t/p/w500/e9lGmqQq3EsHeUQgQLByo275hcc.jpg
tt0069237;57539;Jean-Paul Belmondo;https://image.tmdb.org/t/p/w500/hXAM7zTXGWVAv0VLGGrnxAJJbca.jpg
tt0069243;79393;Alain Delon;https://image.tmdb.org/t/p/w500/dRPDxFehaVGbHojEUsCvqLSNfqH.jpg
tt0069247;200018;Bridget Andrews;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0069248;90009;Franco Nero;https://image.tmdb.org/t/p/w500/4npNlt6KfUKxpTLV7DTlmR7m9U7.jpg
tt0069251;44607;Yul Brynner;https://image.tmdb.org/t/p/w500/8D1cJIcImp8UZWLjqn2aNrqfloM.jpg
tt0069257;493;Richard Roundtree;https://image.tmdb.org/t/p/w500/wPuLgW8PrzJFBrfsB03oon5MT7f.jpg
tt0069270;70928;Lino Ventura;https://image.tmdb.org/t/p/w500/j8D4ox5jSavrB7G8KrlxEIxivEq.jpg
tt0069273;71910;Oliver Reed;https://image.tmdb.org/t/p/w500/dWfotc1X71wNCGyPO9hXpv8U9Gw.jpg
tt0069278;87514;Charlton Heston;https://image.tmdb.org/t/p/w500/mJabHWZrjlFiF8U8Bbr8lSFtLX6.jpg
tt0069279;56535;Jim Brown;https://image.tmdb.org/t/p/w500/wfp06VC5yr9mdzdZ5JcbzqD5YEG.jpg
tt0069280;24559;Michael Sacks;https://image.tmdb.org/t/p/w500/7I8I1x4MqCkU9glsXiWpaI4zPnH.jpg
tt0069281;993;Laurence Olivier;https://image.tmdb.org/t/p/w500/kziWbtgEJB0dFZA6kPyzoaYEyQ5.jpg
tt0069282;87417;James Caan;https://image.tmdb.org/t/p/w500/v3flJtQEyczxENi29yJyvnN6LVt.jpg
tt0069290;36921;Jean-Claude Killy;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0069291;32140;Dean Jones;https://image.tmdb.org/t/p/w500/tS0v6RVYqVywRl8eYICNnubq9Qw.jpg
tt0069303;42489;Cicely Tyson;https://image.tmdb.org/t/p/w500/2yqR4AQDIrXmXUrBrk0TGppm4aa.jpg
tt0069311;31787;Wilfrid Brambell;https://image.tmdb.org/t/p/w500/rsdJzi76yiQ16Rq6gH0Mbp4eBx.jpg
tt0069325;290482;Margarethe von Trotta;https://image.tmdb.org/t/p/w500/rxFG8ZBtXRt0iRzMKiFOq579GD.jpg
tt0069332;21968;Ron O'Neal;https://image.tmdb.org/t/p/w500/aqcIHjX3MfbdViZlb4jPfzaDsEp.jpg
tt0069371;62996;James Garner;https://image.tmdb.org/t/p/w500/hiPky3VwIOAlmPhJwzRovEsGDrI.jpg
tt0069383;241004;Jacques Careuil;https://image.tmdb.org/t/p/w500/fpY6M0NLGDZZjUP2bWUb6txHLGR.jpg
tt0069385;144498;Pamela Sue Martin;https://image.tmdb.org/t/p/w500/mXv4146mU7pWic8hrkeh1NuTpqS.jpg
tt0069387;265332;Renaud Verley;https://image.tmdb.org/t/p/w500/4pqbpvUONdvezSUjRJkYXmLAyiZ.jpg
tt0069397;27020;Jean Yanne;https://image.tmdb.org/t/p/w500/nZAsOM0mtE0oHHj9DlbH94SxtAI.jpg
tt0069398;8071;Yves Montand;https://image.tmdb.org/t/p/w500/wewmvQm200D2jD14G4YjSmg0WVb.jpg
tt0069400;11378;Jacques Tati;https://image.tmdb.org/t/p/w500/tdrgWmYHnKkGxm7leCNCZee3b6O.jpg
tt0069404;5183;Maggie Smith;https://image.tmdb.org/t/p/w500/i7vcF4KzJTgH6kO0TqURuEEfoU3.jpg
tt0069414;21949;Robert Hooks;https://image.tmdb.org/t/p/w500/z6zQmQ5wMdlSElSf0g4PoGb80nh.jpg
tt0069418;476493;Philippe Noiret;https://image.tmdb.org/t/p/w500/c2SR01KxuSOGpKh6rOtQMpmSREe.jpg
tt0069419;4792;Jean Gabin;https://image.tmdb.org/t/p/w500/pmFuOVTQvYdgmN7cYOuyJHPfMRt.jpg
tt0069436;42491;Burt Lancaster;https://image.tmdb.org/t/p/w500/hQBgFAdk1BrSum7LN4B67m3gj0U.jpg
tt0069438;267509;Margot Fonteyn;https://image.tmdb.org/t/p/w500/fi4IY3mR3sIBEtZKrtm15TBPzWo.jpg
tt0069439;261259;Jean-Claude Brialy;https://image.tmdb.org/t/p/w500/8eAz3iwsHLWRstqasUxdd8KnuPR.jpg
tt0069441;268415;Alain Noury;https://image.tmdb.org/t/p/w500/m4J7GRH0ceriGwPGUNKk3qfaExv.jpg
tt0069442;4683;Bernadette Lafont;https://image.tmdb.org/t/p/w500/tbd5JYZqZw0Afu5b5kDOrr9DqLk.jpg
tt0069443;138094;Jacques Dufilho;https://image.tmdb.org/t/p/w500/7CK8OE5ww4AOdH61M1jVMZeimjE.jpg
tt0069446;18568;Kirk Douglas;https://image.tmdb.org/t/p/w500/t94It9bPI6uBvNuuQlQipyYyURC.jpg
tt0069451;63327;Bulle Ogier;https://image.tmdb.org/t/p/w500/lS4b8sdG6u2IBo7cBPTqNSqAq2O.jpg
tt0069460;62363;Michel Serrault;https://image.tmdb.org/t/p/w500/quttZiihxZ9Cpxw4WhbYFfcmitE.jpg
tt0069466;102699;Patrick McVey;https://image.tmdb.org/t/p/w500/a9HoqyfCW7AV3pyJ5kQXJZiN5lV.jpg
tt0069472;385503;Marie Bell;https://image.tmdb.org/t/p/w500/hp8eQUXm8vGyLSwUgdRDLnifRWk.jpg
tt0069477;171216;Micheline Lanctôt;https://image.tmdb.org/t/p/w500/rQVRzBU3cZRRsjbNK43CfNtv608.jpg
tt0069483;163392;Jack Lemmon;https://image.tmdb.org/t/p/w500/7jWVWLr1VJqQrN3d4YJaATCIHRw.jpg
tt0069495;6949;Barbra Streisand;https://image.tmdb.org/t/p/w500/6YD223jsdZX7VnWSjGjP1S7Xj6X.jpg
tt0069496;259773;Richard Widmark;https://image.tmdb.org/t/p/w500/fvR0fQcGTVzmHZUGfPocqT6pRgJ.jpg
tt0069497;78089;Peter Sellers;https://image.tmdb.org/t/p/w500/sCVIv2DGoC9U16anTjLwMxKBPZ.jpg
tt0069515;68247;Robert Mitchum;https://image.tmdb.org/t/p/w500/l0It7MePd9cwgqHR3JQAYD6YMg9.jpg
tt0069516;120653;Elizabeth Taylor;https://image.tmdb.org/t/p/w500/557RUljqbTDAozK2HpeEHOPGkC8.jpg
tt0069528;66775;Simon Ward;https://image.tmdb.org/t/p/w500/dxcsfsuez7z4zDVJLtYLaMW0yp8.jpg
tt0069530;52608;Oliver Reed;https://image.tmdb.org/t/p/w500/dWfotc1X71wNCGyPO9hXpv8U9Gw.jpg
tt0069593;4443;Gayle Hunnicutt;https://image.tmdb.org/t/p/w500/sazCNflLrqm7zYbFvfR2SKDvUST.jpg
tt0069678;113776;Charlotte Rampling;https://image.tmdb.org/t/p/w500/Htvl9mN6mlf2a18RAFzNXF3RiG.jpg
tt0069687;2204;Yella Rottländer;https://image.tmdb.org/t/p/w500/tJE4TXjYi8aXoLwz043baGKsGPs.jpg
tt0069697;6916;Terence Hill;https://image.tmdb.org/t/p/w500/vBkWDZh93QRUvg3oh5d96QQZWLn.jpg
tt0069704;838;Richard Dreyfuss;https://image.tmdb.org/t/p/w500/q2BPu6zWwFtnzQfpl4fgbKqURXM.jpg
tt0069722;370278;François Périer;https://image.tmdb.org/t/p/w500/aTgZII5M2ZW936lQJIUh94wQTFV.jpg
tt0069729;29039;Margaret Markov;https://image.tmdb.org/t/p/w500/u7lnLLezwdh1kTAoUnSKnzGrBB1.jpg
tt0069736;117207;Elizabeth Taylor;https://image.tmdb.org/t/p/w500/557RUljqbTDAozK2HpeEHOPGkC8.jpg
tt0069747;760;Louis de Funès;https://image.tmdb.org/t/p/w500/8R8WVggSEKxxT4n2HRKHjxHrIQZ.jpg
tt0069761;92389;Robert Duvall;https://image.tmdb.org/t/p/w500/3tcKxC5Sc3DJ6XPDKKC2EAomEWn.jpg
tt0069762;3133;Martin Sheen;https://image.tmdb.org/t/p/w500/m2Y3Q0uyuW6htrn2W9UWCWMkpZu.jpg
tt0069765;42459;Michael Moriarty;https://image.tmdb.org/t/p/w500/2EY162LDxpVVG6g10lm70uxkNJp.jpg
tt0069768;1705;Roddy McDowall;https://image.tmdb.org/t/p/w500/mGO0pDPi5p91k2Og09HTf270rxL.jpg
tt0069772;46554;Bryan Marshall;https://image.tmdb.org/t/p/w500/7g6rBCW7N49J9wwuFxoUr3KSeFk.jpg
tt0069786;32143;Gregory Peck;https://image.tmdb.org/t/p/w500/2Ojm5IwpTF5qdMTjEmdBh8UZM6K.jpg
tt0069792;22029;Fred Williamson;https://image.tmdb.org/t/p/w500/fwbqxb33pRZ5LcF3XZrZvxU1QSr.jpg
tt0069796;5656;Anouska Hempel;https://image.tmdb.org/t/p/w500/fDWNO2XDkhYrCyFNs4aq7R719bm.jpg
tt0069803;71840;Peter Sellers;https://image.tmdb.org/t/p/w500/sCVIv2DGoC9U16anTjLwMxKBPZ.jpg
tt0069808;109259;George Segal;https://image.tmdb.org/t/p/w500/nkAMWhWNdCaRp1wPOOsaXuWnwoB.jpg
tt0069815;76329;Lino Ventura;https://image.tmdb.org/t/p/w500/j8D4ox5jSavrB7G8KrlxEIxivEq.jpg
tt0069822;40374;William Holden;https://image.tmdb.org/t/p/w500/qEuJZiPXKFm1LdtbnHKGj2hQm8a.jpg
tt0069824;2587;Graham Faulkner;https://image.tmdb.org/t/p/w500/rTkjpeGaXQG5qauKPkouSSNvSuh.jpg
tt0069833;73984;Charles Bronson;https://image.tmdb.org/t/p/w500/8LoFmQmUzBaoGef8pY7M2urSCk.jpg
tt0069834;30708;John Wayne;https://image.tmdb.org/t/p/w500/vI1DyoZxvz51Gxb8uwVLwladohk.jpg
tt0069847;19252;Sidney James;https://image.tmdb.org/t/p/w500/cjldtyJMt8J0nuWwVIuBSn0o70w.jpg
tt0069865;27331;Walter Matthau;https://image.tmdb.org/t/p/w500/pm1YEQPlsNcHQHZJBgcXvu4U4vg.jpg
tt0069866;103711;Fred MacMurray;https://image.tmdb.org/t/p/w500/lxxixlFMNH0JuA9K0K3mJmigYcc.jpg
tt0069867;64904;Serge Sauvion;https://image.tmdb.org/t/p/w500/mWPPCJPQN46jMdST0fKH7gAumVs.jpg
tt0069874;70802;Jean Yanne;https://image.tmdb.org/t/p/w500/nZAsOM0mtE0oHHj9DlbH94SxtAI.jpg
tt0069879;74371;Marthe Keller;https://image.tmdb.org/t/p/w500/zRSAz0UNz5AS7B1tdizwZyodXnx.jpg
tt0069883;84847;James Caan;https://image.tmdb.org/t/p/w500/v3flJtQEyczxENi29yJyvnN6LVt.jpg
tt0069887;95793;Helmut Berger;https://image.tmdb.org/t/p/w500/qcg8cIVu1gjX4FR5Y9C4QFEGX7u.jpg
tt0069888;89545;Gary Grimes;https://image.tmdb.org/t/p/w500/2Td8f6J2orJ8a6lEWqJxseDoAlp.jpg
tt0069890;26196;Tamara Dobson;https://image.tmdb.org/t/p/w500/eyoGGYwfKeSWHBcxdFK4UgnXYIP.jpg
tt0069897;22021;Pam Grier;https://image.tmdb.org/t/p/w500/irCJf8OTSaPkThijP8PWkP1A7ls.jpg
tt0069912;200879;Michel Bouquet;https://image.tmdb.org/t/p/w500/gO5k3d51j7rvYatUUo3WvgvgACO.jpg
tt0069914;81476;Mary Mendum;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0069919;88359;Cliff Gorman;https://image.tmdb.org/t/p/w500/sWCUAavM204vykyoVKW3TlRYmWF.jpg
tt0069944;54388;Charles Robinson;https://image.tmdb.org/t/p/w500/9Rbu3s1bHgMSKdmZUhxvz3JrZjs.jpg
tt0069945;1410;Dan O'Bannon;https://image.tmdb.org/t/p/w500/k52NrI4p37oboVIMqxLA05Qr4rl.jpg
tt0069946;42470;George C. Scott;https://image.tmdb.org/t/p/w500/bYIY4S6yfbBsngerOicQbzPgmFr.jpg
tt0069947;4909;Edward Fox;https://image.tmdb.org/t/p/w500/pEDs4mSeYRaZ1ky57I06Ek4b3k6.jpg
tt0069948;203014;Richard Egan;https://image.tmdb.org/t/p/w500/bPbmahXgD1FWuvg9htLtKF9kdWd.jpg
tt0069949;339372;Oliver Reed;https://image.tmdb.org/t/p/w500/dWfotc1X71wNCGyPO9hXpv8U9Gw.jpg
tt0069951;133328;Richard Harris;https://image.tmdb.org/t/p/w500/lCvcVMuxrg1f5A8OMqY9AqkkcZR.jpg
tt0069966;85837;Alex Rocco;https://image.tmdb.org/t/p/w500/uAG4qvYhYHuCyyXGm3lqC4o6ujc.jpg
tt0069967;4680;Alain Delon;https://image.tmdb.org/t/p/w500/dRPDxFehaVGbHojEUsCvqLSNfqH.jpg
tt0069970;31343;Raoul Curet;https://image.tmdb.org/t/p/w500/hqf9P4LUjHYdgsT5OACSEbCOFEL.jpg
tt0069973;203474;Howard Vernon;https://image.tmdb.org/t/p/w500/wi74uKxjeih5oAXyCTntc00RYF0.jpg
tt0069976;28110;Warren Oates;https://image.tmdb.org/t/p/w500/nwBandbfSoaafAYI9S1qGMCBfl4.jpg
tt0069979;90094;Lee Van Cleef;https://image.tmdb.org/t/p/w500/oEEsdGCBjpyJyVZlx1X8PKvHe7S.jpg
tt0069988;230361;Jane Fonda;https://image.tmdb.org/t/p/w500/5Yb3nmRWXXZAxNhfhEuOMdfyVNN.jpg
tt0069989;94741;Anthony Quinn;https://image.tmdb.org/t/p/w500/aBxjWWvZR63rTQfrtBPiI0CbGKA.jpg
tt0069990;82969;Brigitte Bardot;https://image.tmdb.org/t/p/w500/xitdKLPSsavii74yGJ73cwMzBOC.jpg
tt0070007;133467;Caroline Cartier;https://image.tmdb.org/t/p/w500/suR4QV4lBvwAomFj4oJijjaiF3k.jpg
tt0070014;506062;Claire Gregory;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0070016;15171;Debbie Reynolds;https://image.tmdb.org/t/p/w500/9Z9DQqNztKlinANGGgD5dQODtlr.jpg
tt0070022;26332;Robert Blake;https://image.tmdb.org/t/p/w500/gxhVHS4qhVp1xJiCy9s08ltIiPu.jpg
tt0070030;31943;Lee Marvin;https://image.tmdb.org/t/p/w500/bXVCrjGbGhPg6mgDi9OIrp5jK9b.jpg
tt0070033;342947;Peter Finch;https://image.tmdb.org/t/p/w500/uwIimbLsEGMkqsEGtYCSKXoWZag.jpg
tt0070034;9461;Bruce Lee;https://image.tmdb.org/t/p/w500/vFtLJ37tjqPdq6oJr0OSpyo9Wcp.jpg
tt0070046;29142;Burt Lancaster;https://image.tmdb.org/t/p/w500/hQBgFAdk1BrSum7LN4B67m3gj0U.jpg
tt0070053;198544;Jacques Brel;https://image.tmdb.org/t/p/w500/ki9kvR6vXiXEeBwZx18KrP1HKkU.jpg
tt0070056;65981;France Lambiotte;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0070057;65883;Catherine Sellers;https://image.tmdb.org/t/p/w500/vM7E1VHzoNhktz8BPeWD57WCAIx.jpg
tt0070077;25680;Robert Mitchum;https://image.tmdb.org/t/p/w500/l0It7MePd9cwgqHR3JQAYD6YMg9.jpg
tt0070083;48153;Jean-Louis Trintignant;https://image.tmdb.org/t/p/w500/wn6owr4wvkeaEvlsPtwXSldFGEW.jpg
tt0070085;20567;Reiko Ike;https://image.tmdb.org/t/p/w500/lYSOkdqVwj4Q6VfSWAUIDWsFlkC.jpg
tt0070090;4073;Michel Serrault;https://image.tmdb.org/t/p/w500/quttZiihxZ9Cpxw4WhbYFfcmitE.jpg
tt0070093;261231;Murray Head;https://image.tmdb.org/t/p/w500/tynRco1gWL6p1OhLRqWHz4Mwrv9.jpg
tt0070113;70235;Cheri Caffaro;https://image.tmdb.org/t/p/w500/7dg8X4onZsuOmoBofAcKzvtrAFa.jpg
